id,k,servidor,tempo_real_segundos,crossover_rate,mutation_rate,population_size,elitism_size,tournament_size,num_generations,estacoes,estacoes_ga,fitness,fitness_ga,seed,tempo_ag_segundos,tempo_refinamento_segundos,tempo_total_segundos,usou_local_search
402,27,0,6887.622960329056,0.8,0.12,500,12,10,150,"['133374888#6', '18229361#3', '172048457', '-25218894#9', '162749279#0', '25457516', '-31951782#1', '49022703#1', '-258669865', '-85338911', '-24373593#7', '8107593#8', '4674641#1', '-12702527', '-25067482', '85417949#0', '-108227825#0', '46687966#6', '-10059395#1', '-154554721', '-24217868#0', '175639402', '24990221#1', '272867683', '-203073659', '43564701', '-26275715#4']","['133374888#6', '18229361#3', '172048457', '-25218894#9', '162749279#0', '25457516', '-31951782#1', '49022703#1', '-258669865', '-85338911', '-24373593#7', '8107593#8', '4674641#1', '-12702527', '-25067482', '85417949#0', '-108227825#0', '46687966#6', '-10059395#1', '-154554721', '-24217868#0', '175639402', '24990221#1', '272867683', '-203073659', '43564701', '-26275715#4']",210397232,210397232,42,6887.6,0.0,6887.6,False
403,27,0,11445.082815170288,0.8,0.12,500,12,10,250,"['133374888#6', '18229361#3', '172048457', '-25218894#9', '162749279#0', '25457516', '-31951782#1', '49022703#1', '-258669865', '-85338911', '-24373593#7', '8107593#8', '4674641#1', '-12702527', '-25067482', '85417949#0', '24464577#0', '46687966#6', '-10059395#1', '24692182#12', '-24217868#0', '-203930288#0', '24990221#1', '272867683', '-203073659', '4145972#1', '35149876']","['133374888#6', '18229361#3', '172048457', '-25218894#9', '162749279#0', '25457516', '-31951782#1', '49022703#1', '-258669865', '-85338911', '-24373593#7', '8107593#8', '4674641#1', '-12702527', '-25067482', '85417949#0', '24464577#0', '46687966#6', '-10059395#1', '24692182#12', '-24217868#0', '-203930288#0', '24990221#1', '272867683', '-203073659', '4145972#1', '35149876']",206572834,206572834,42,11445.1,0.0,11445.1,False
404,27,0,16066.622560739517,0.8,0.12,500,12,10,350,"['133374888#6', '18229361#3', '31634865#2', '-25218894#9', '162749279#0', '25457516', '39764938#0', '43791772#0', '-258669865', '-85338911', '-24373593#7', '8107593#8', '4674641#1', '96816919#4', '250866380#0', '85417949#0', '24464577#0', '46687966#6', '-10059395#1', '24692182#12', '-24217868#0', '-203930288#0', '24990221#1', '272867683', '-203073659', '4145972#1', '35149876']","['133374888#6', '18229361#3', '31634865#2', '-25218894#9', '162749279#0', '25457516', '39764938#0', '43791772#0', '-258669865', '-85338911', '-24373593#7', '8107593#8', '4674641#1', '96816919#4', '250866380#0', '85417949#0', '24464577#0', '46687966#6', '-10059395#1', '24692182#12', '-24217868#0', '-203930288#0', '24990221#1', '272867683', '-203073659', '4145972#1', '35149876']",204898881,204898881,42,16066.6,0.0,16066.6,False
405,27,2,1978.9723298549652,0.8,0.18,200,4,5,150,"['-23500081#6', '-23648008#3', '76566358#0', '-156333186#11', '-24522820#1', '242114097#1', '132705045#0', '-150031296#0', '148061011#1', '22690872#3', '22998202#3', '24739811#10', '-209682833#5', '172406934', '-24453702#1', '25488489#0', '24581442#3', '-80119033#1', '151633374', '-108236138#1', '-25150477#3', '192493581', '287017704#0', '13082947#0', '19753445#0', '132408336#0', '-135582207']","['-23500081#6', '-23648008#3', '76566358#0', '-156333186#11', '-24522820#1', '242114097#1', '132705045#0', '-150031296#0', '148061011#1', '22690872#3', '22998202#3', '24739811#10', '-209682833#5', '172406934', '-24453702#1', '25488489#0', '24581442#3', '-80119033#1', '151633374', '-108236138#1', '-25150477#3', '192493581', '287017704#0', '13082947#0', '19753445#0', '132408336#0', '-135582207']",230075560,230075560,42,1979.0,0.0,1979.0,False
406,27,2,3284.443794965744,0.8,0.18,200,4,5,250,"['201431159#0', '-23648008#3', '23682923', '-132618569#4', '-24522820#1', '-135013199', '132705045#0', '-59472987#3', '-302406977#1', '-30351492#5', '22998202#3', '24739811#10', '-23088809', '172406934', '151505128#1', '25488489#0', '24581442#3', '-80119033#1', '-27618684#0', '-108236138#1', '-25150477#3', '192493581', '26438701', '13082947#0', '24518447#2', '132408336#0', '-135582207']","['201431159#0', '-23648008#3', '23682923', '-132618569#4', '-24522820#1', '-135013199', '132705045#0', '-59472987#3', '-302406977#1', '-30351492#5', '22998202#3', '24739811#10', '-23088809', '172406934', '151505128#1', '25488489#0', '24581442#3', '-80119033#1', '-27618684#0', '-108236138#1', '-25150477#3', '192493581', '26438701', '13082947#0', '24518447#2', '132408336#0', '-135582207']",223975677,223975677,42,3284.4,0.0,3284.4,False
407,27,3,4371.317356586456,0.8,0.18,200,4,5,350,"['201431159#0', '-23648008#3', '23682923', '-132618569#4', '-24522820#1', '-135013199', '132705045#0', '-25932733#2', '148061011#1', '-30351492#5', '22998202#3', '24739811#10', '-23088809', '172406934', '151505128#1', '25488489#0', '24581442#3', '-80119033#1', '151633374', '-108236138#1', '-25150477#3', '192493581', '26438701', '13082947#0', '51348105#0', '132408336#0', '-135582207']","['201431159#0', '-23648008#3', '23682923', '-132618569#4', '-24522820#1', '-135013199', '132705045#0', '-25932733#2', '148061011#1', '-30351492#5', '22998202#3', '24739811#10', '-23088809', '172406934', '151505128#1', '25488489#0', '24581442#3', '-80119033#1', '151633374', '-108236138#1', '-25150477#3', '192493581', '26438701', '13082947#0', '51348105#0', '132408336#0', '-135582207']",221036197,221036197,42,4371.3,0.0,4371.3,False
408,27,3,1868.810115814209,0.8,0.18,200,4,7,150,"['-25510515', '45205259', '-200936204#1', '24688825#4', '24879250#0', '26265023#1', '-27360004#2', '-249650665', '26351515', '-102004106', '137450815#0', '172093128#1', '8090882', '151069475#1', '230104282#0', '-24952603', '146235929#1', '-26968956#4', '-25126703#5', '-54965725', '29425788', '28244850#5', '60308899#2', '132618492#0', '23739668', '-19745671#0', '-24759704#4']","['-25510515', '45205259', '-200936204#1', '24688825#4', '24879250#0', '26265023#1', '-27360004#2', '-249650665', '26351515', '-102004106', '137450815#0', '172093128#1', '8090882', '151069475#1', '230104282#0', '-24952603', '146235929#1', '-26968956#4', '-25126703#5', '-54965725', '29425788', '28244850#5', '60308899#2', '132618492#0', '23739668', '-19745671#0', '-24759704#4']",225184129,225184129,42,1868.8,0.0,1868.8,False
409,27,3,3120.498260974884,0.8,0.18,200,4,7,250,"['-25510515', '45205259', '156422655#0', '24688825#4', '24879250#0', '26265023#1', '-27360004#2', '-249650665', '26351515', '-102004106', '137450815#0', '172093128#1', '8090882', '151069475#1', '230104282#0', '-24952603', '146235929#1', '-26968956#4', '-25126703#5', '-54965725', '29425788', '28244850#5', '292436727#0', '132618492#0', '23739668', '-19745671#0', '-24759704#4']","['-25510515', '45205259', '156422655#0', '24688825#4', '24879250#0', '26265023#1', '-27360004#2', '-249650665', '26351515', '-102004106', '137450815#0', '172093128#1', '8090882', '151069475#1', '230104282#0', '-24952603', '146235929#1', '-26968956#4', '-25126703#5', '-54965725', '29425788', '28244850#5', '292436727#0', '132618492#0', '23739668', '-19745671#0', '-24759704#4']",223286565,223286565,42,3120.5,0.0,3120.5,False
410,27,0,9323.237396478653,0.8,0.18,200,4,7,350,"['-25510515', '45205259', '156422655#0', '24688825#4', '24879250#0', '26265023#1', '-27360004#2', '-249650665', '26351515', '-102004106', '137450815#0', '172093128#1', '8090882', '151069475#1', '230104282#0', '-24952603', '28235416#0', '-26968956#4', '-25126703#5', '-54965725', '29425788', '28244850#5', '292436727#0', '132618492#0', '132630674#0', '-19745671#0', '-24759704#4']","['-25510515', '45205259', '156422655#0', '24688825#4', '24879250#0', '26265023#1', '-27360004#2', '-249650665', '26351515', '-102004106', '137450815#0', '172093128#1', '8090882', '151069475#1', '230104282#0', '-24952603', '28235416#0', '-26968956#4', '-25126703#5', '-54965725', '29425788', '28244850#5', '292436727#0', '132618492#0', '132630674#0', '-19745671#0', '-24759704#4']",222352306,222352306,42,9323.2,0.0,9323.2,False
411,27,2,1916.680946111679,0.8,0.18,200,4,10,150,"['24346987#1', '-4662322#2', '172516838#0', '-25607273#2', '-25456935', '-23572175#10', '-24591573', '-172049780', '-4808857#2', '-39653225#1', '-24881020#6', '-94559473#1', '-24453710#1', '-33640557#1', '23131363#2', '-50548022#1', '-292436724#2', '156593387#0', '-163195318', '-208054381', '-110639593', '8107631#0', '-7640851#2', '25329103#0', '186623965#25', '98613785', '-122539469#1']","['24346987#1', '-4662322#2', '172516838#0', '-25607273#2', '-25456935', '-23572175#10', '-24591573', '-172049780', '-4808857#2', '-39653225#1', '-24881020#6', '-94559473#1', '-24453710#1', '-33640557#1', '23131363#2', '-50548022#1', '-292436724#2', '156593387#0', '-163195318', '-208054381', '-110639593', '8107631#0', '-7640851#2', '25329103#0', '186623965#25', '98613785', '-122539469#1']",224682038,224682038,42,1916.7,0.0,1916.7,False
412,27,2,3245.7619955539703,0.8,0.18,200,4,10,250,"['-33100064', '154502582', '172516838#0', '-25607273#2', '-25456935', '-23572175#10', '-24591573', '-172049780', '-4808857#2', '-39653225#1', '-24881020#6', '-94559473#1', '-24453710#1', '-33640557#1', '8213072#0', '-50548022#1', '-292436724#2', '156593387#0', '-163195318', '-208054381', '-110639593', '8107631#0', '-7640851#2', '25329103#0', '186623965#25', '98613785', '-122539469#1']","['-33100064', '154502582', '172516838#0', '-25607273#2', '-25456935', '-23572175#10', '-24591573', '-172049780', '-4808857#2', '-39653225#1', '-24881020#6', '-94559473#1', '-24453710#1', '-33640557#1', '8213072#0', '-50548022#1', '-292436724#2', '156593387#0', '-163195318', '-208054381', '-110639593', '8107631#0', '-7640851#2', '25329103#0', '186623965#25', '98613785', '-122539469#1']",221502493,221502493,42,3245.8,0.0,3245.8,False
413,27,2,4527.20530629158,0.8,0.18,200,4,10,350,"['-33100064', '154502582', '172516838#0', '-25607273#2', '-25456935', '-23572175#10', '-24591573', '-172049780', '-4808857#2', '-39653225#1', '-24881020#6', '-94559473#1', '-24453710#1', '-33640557#1', '-157383237#5', '-50548022#1', '-292436724#2', '156593387#0', '-163195318', '-208054381', '-110639593', '8107631#0', '-7640851#2', '25329103#0', '186623965#25', '98613785', '-122539469#1']","['-33100064', '154502582', '172516838#0', '-25607273#2', '-25456935', '-23572175#10', '-24591573', '-172049780', '-4808857#2', '-39653225#1', '-24881020#6', '-94559473#1', '-24453710#1', '-33640557#1', '-157383237#5', '-50548022#1', '-292436724#2', '156593387#0', '-163195318', '-208054381', '-110639593', '8107631#0', '-7640851#2', '25329103#0', '186623965#25', '98613785', '-122539469#1']",220565701,220565701,42,4527.2,0.0,4527.2,False
414,27,3,1883.5695102214813,0.8,0.18,200,8,5,150,"['134207470#0', '204569619', '4907741#0', '28181839#3', '23500028#4', '-25468405', '-53278095', '25810298#0', '25357276#4', '47014625', '150019745', '39207741#0', '-25213863#7', '4808786', '85417945#0', '-35416764#5', '130073929#5', '24500200', '132622390#2', '-23840888#0', '160604959#0', '157383259#5', '28096683#1', '209682818#0', '-22953857#1', '27010511#2', '145247187#4']","['134207470#0', '204569619', '4907741#0', '28181839#3', '23500028#4', '-25468405', '-53278095', '25810298#0', '25357276#4', '47014625', '150019745', '39207741#0', '-25213863#7', '4808786', '85417945#0', '-35416764#5', '130073929#5', '24500200', '132622390#2', '-23840888#0', '160604959#0', '157383259#5', '28096683#1', '209682818#0', '-22953857#1', '27010511#2', '145247187#4']",223379221,223379221,42,1883.6,0.0,1883.6,False
415,27,3,3132.9658493995667,0.8,0.18,200,8,5,250,"['134207470#0', '204569619', '4907741#0', '28181839#3', '23500028#4', '-25468405', '-53278095', '25810298#0', '25357276#4', '47014625', '150019745', '39207741#0', '-25213863#7', '4808786', '85417945#0', '-35416764#5', '130073929#5', '24500200', '132622390#2', '-23840888#0', '160604959#0', '-228361007#5', '28096683#1', '209682818#0', '-24878654', '27010511#2', '145247187#4']","['134207470#0', '204569619', '4907741#0', '28181839#3', '23500028#4', '-25468405', '-53278095', '25810298#0', '25357276#4', '47014625', '150019745', '39207741#0', '-25213863#7', '4808786', '85417945#0', '-35416764#5', '130073929#5', '24500200', '132622390#2', '-23840888#0', '160604959#0', '-228361007#5', '28096683#1', '209682818#0', '-24878654', '27010511#2', '145247187#4']",220012858,220012858,42,3133.0,0.0,3133.0,False
416,27,3,4399.453814744949,0.8,0.18,200,8,5,350,"['134207470#0', '204569619', '4907741#0', '28181839#3', '23500028#4', '-25468405', '-53278095', '25921650', '25357276#4', '47014625', '150019745', '39207741#0', '-25213863#7', '4808786', '85417945#0', '-35416764#5', '130073929#5', '24500200', '132622390#2', '-23840888#0', '160604959#0', '-228361007#5', '28096683#1', '209682818#0', '-24878654', '27010511#2', '145247187#4']","['134207470#0', '204569619', '4907741#0', '28181839#3', '23500028#4', '-25468405', '-53278095', '25921650', '25357276#4', '47014625', '150019745', '39207741#0', '-25213863#7', '4808786', '85417945#0', '-35416764#5', '130073929#5', '24500200', '132622390#2', '-23840888#0', '160604959#0', '-228361007#5', '28096683#1', '209682818#0', '-24878654', '27010511#2', '145247187#4']",218819596,218819596,42,4399.5,0.0,4399.5,False
417,27,2,1910.5651972293854,0.8,0.18,200,8,7,150,"['26269884#3', '47007039#0', '23724950#0', '-49276237#6', '-24581442#3', '-202527576#0', '224877600#3', '-24881541', '26648429#0', '-24772923#15', '31004022', '155723687', '154907474#0', '28021000#0', '156136701#0', '26465812#3', '276909182#0', '23942902#0', '29882248#3', '-230572477', '245991947#0', '34218867#1', '147221103', '-201427622', '40322097#2', '-38158955#6', '-26671685#1']","['26269884#3', '47007039#0', '23724950#0', '-49276237#6', '-24581442#3', '-202527576#0', '224877600#3', '-24881541', '26648429#0', '-24772923#15', '31004022', '155723687', '154907474#0', '28021000#0', '156136701#0', '26465812#3', '276909182#0', '23942902#0', '29882248#3', '-230572477', '245991947#0', '34218867#1', '147221103', '-201427622', '40322097#2', '-38158955#6', '-26671685#1']",217733555,217733555,42,1910.6,0.0,1910.6,False
418,27,2,3177.0534744262695,0.8,0.18,200,8,7,250,"['25510776#5', '47007039#0', '-30733490', '-49276237#6', '-24581442#3', '-202527576#0', '-23885207#1', '-24881541', '26648429#0', '-25472958#0', '31004022', '155723687', '154907474#0', '310367459#0', '156136701#0', '26465812#3', '276909182#0', '23942902#0', '29882248#3', '-230572477', '245991947#0', '34218867#1', '147221103', '-201427622', '40322097#2', '-38158955#6', '-26671685#1']","['25510776#5', '47007039#0', '-30733490', '-49276237#6', '-24581442#3', '-202527576#0', '-23885207#1', '-24881541', '26648429#0', '-25472958#0', '31004022', '155723687', '154907474#0', '310367459#0', '156136701#0', '26465812#3', '276909182#0', '23942902#0', '29882248#3', '-230572477', '245991947#0', '34218867#1', '147221103', '-201427622', '40322097#2', '-38158955#6', '-26671685#1']",217370345,217370345,42,3177.1,0.0,3177.1,False
419,27,2,4493.920684814453,0.8,0.18,200,8,7,350,"['26269884#3', '47007039#0', '23724950#0', '-49276237#6', '-24581442#3', '-235840007', '-325447372#1', '-24881541', '26648429#0', '-24772923#15', '31004022', '155723687', '154907474#0', '28021000#0', '156136701#0', '26465812#3', '276909182#0', '23942902#0', '29882248#3', '-230572477', '245991947#0', '34218867#1', '147221103', '-201427622', '40322097#2', '-38158955#6', '-26671685#1']","['26269884#3', '47007039#0', '23724950#0', '-49276237#6', '-24581442#3', '-235840007', '-325447372#1', '-24881541', '26648429#0', '-24772923#15', '31004022', '155723687', '154907474#0', '28021000#0', '156136701#0', '26465812#3', '276909182#0', '23942902#0', '29882248#3', '-230572477', '245991947#0', '34218867#1', '147221103', '-201427622', '40322097#2', '-38158955#6', '-26671685#1']",216720332,216720332,42,4493.9,0.0,4493.9,False
420,27,2,1927.7464122772217,0.8,0.18,200,8,10,150,"['-276161784', '30169680#4', '23074653#0', '-25607273#2', '-25456935', '-25357276#2', '10270660#5', '-26354790#0', '-8659564#2', '12702464#0', '4370961#5', '-94559473#1', '132618467#26', '24773403', '33464192#1', '-50548022#1', '155592914#7', '8225124#0', '160601884', '28893588#4', '-110639593', '-6960179#6', '-25914448#4', '27761267', '25761340#4', '98613785', '234895921#2']","['-276161784', '30169680#4', '23074653#0', '-25607273#2', '-25456935', '-25357276#2', '10270660#5', '-26354790#0', '-8659564#2', '12702464#0', '4370961#5', '-94559473#1', '132618467#26', '24773403', '33464192#1', '-50548022#1', '155592914#7', '8225124#0', '160601884', '28893588#4', '-110639593', '-6960179#6', '-25914448#4', '27761267', '25761340#4', '98613785', '234895921#2']",221810486,221810486,42,1927.7,0.0,1927.7,False
421,27,2,3197.8366668224335,0.8,0.18,200,8,10,250,"['-276161784', '30169680#4', '23074653#0', '-25607273#2', '-25456935', '-25357276#2', '10270660#5', '-26354790#0', '-8659564#2', '12702464#0', '4370961#5', '-94559473#1', '145687049#4', '24773403', '33464192#1', '-50548022#1', '4045261#0', '205658253#0', '160601884', '28893588#4', '-5131128#3', '39686486#0', '-25914448#4', '203971501', '130231643#6', '98613785', '4366296#0']","['-276161784', '30169680#4', '23074653#0', '-25607273#2', '-25456935', '-25357276#2', '10270660#5', '-26354790#0', '-8659564#2', '12702464#0', '4370961#5', '-94559473#1', '145687049#4', '24773403', '33464192#1', '-50548022#1', '4045261#0', '205658253#0', '160601884', '28893588#4', '-5131128#3', '39686486#0', '-25914448#4', '203971501', '130231643#6', '98613785', '4366296#0']",216678471,216678471,42,3197.8,0.0,3197.8,False
422,27,3,4298.657297611237,0.8,0.18,200,8,10,350,"['-276161784', '30169680#4', '23074653#0', '-25607273#2', '24233765#2', '-25357276#2', '10270660#5', '-26354790#0', '-8659564#2', '12702464#0', '4370961#5', '-94559473#1', '145687049#4', '6240661', '33464192#1', '-50548022#1', '-39356706', '205658253#0', '160601884', '28893588#4', '-110639593', '-160546659#6', '-25914448#4', '203971501', '130231643#6', '98613785', '4366296#0']","['-276161784', '30169680#4', '23074653#0', '-25607273#2', '24233765#2', '-25357276#2', '10270660#5', '-26354790#0', '-8659564#2', '12702464#0', '4370961#5', '-94559473#1', '145687049#4', '6240661', '33464192#1', '-50548022#1', '-39356706', '205658253#0', '160601884', '28893588#4', '-110639593', '-160546659#6', '-25914448#4', '203971501', '130231643#6', '98613785', '4366296#0']",214963147,214963147,42,4298.7,0.0,4298.7,False
